	ID_31;;pilot3_lane7	ID_15;;pilot3_lane4	ID_14;;pilot3_lane4	ID_3;;pilot3_lane1	ID_38;;pilot3_lane8	ID_25;;pilot3_lane6	ID_26;;pilot3_lane6	ID_27;;pilot3_lane6	ID_32;;pilot3_lane7	ID_5;;pilot3_lane1	ID_19;;pilot3_lane5	ID_33;;pilot3_lane7	ID_35;;pilot3_lane7	ID_28;;pilot3_lane6	ID_9;;pilot3_lane2	ID_37;;pilot3_lane8	ID_8;;pilot3_lane2	ID_7;;pilot3_lane2	ID_10;;pilot3_lane3	ID_34;;pilot3_lane7	ID_30;;pilot3_lane7	ID_4;;pilot3_lane1	ID_36;;pilot3_lane8	ID_17;;pilot3_lane4	ID_11;;pilot3_lane3	ID_23;;pilot3_lane5	ID_40;;pilot3_lane8	ID_12;;pilot3_lane3	ID_22;;pilot3_lane5	ID_39;;pilot3_lane8	ID_21;;pilot3_lane5	ID_13;;pilot3_lane4	ID_2;;pilot3_lane1	ID_16;;pilot3_lane4	ID_29;;pilot3_lane6	ID_20;;pilot3_lane5	ID_1;;pilot3_lane1	ID_6;;pilot3_lane1	ID_18;;pilot3_lane4	ID_24;;pilot3_lane5
ACTR1B	0.0414356726939588	0.0860574055000594	0.09211595118117	0.0697546518167838	0.102870421311878	0.0754551168152161	0.0479108648271804	0	0.0994091229359402	0	0	0	0.130674151432943	0.103057248799131	0.155936510316238	0.101912165349684	0.0455834986757294	0.0768060651613603	0.100317255705899	0.036500781643519	0.133987858149877	0.0810680348686705	0.0659444275987796	0.0805284793984459	0	0.148937985646017	0.188546121495971	0.0328234136025094	0.0759912642027059	0.145303858494202	0.153689492639875	0.21277570320694	0.0412700540260496	0	0.224378474969969	0.123513914408542	0.150485766505444	0	0.0893002029711111	0
C8orf59	0.481895328052483	0.0408799718393054	0.450178783993279	0.429805103110887	0.312286856488125	0.243115182254496	0.207152457590553	0.377681561545956	0.42635577780707	0.300045993733842	0.233440646702665	0.38855830888941	0.262798096986819	0	0.277804217975116	0.20361958375031	0.356795237924914	0.241680235917529	0.102495855560875	0.358672811040058	0.316665958287189	0.165657643798818	0.160877736253394	0.136349859722043	0.284179498111843	0.440140230523633	0.426690934489319	0.396971403472867	0.126835027928578	0.31142562162411	0.221961814906718	0.271298073957201	0.140456194772246	0.418315303036392	0.220007541642868	0.211680785754579	0.262271258101857	0.4049735012866	0.588210261967511	0
TRAF1	0.122773102535502	0.0391977290130873	0	0.0690641205874829	0	0.0280258123644677	0.177586863829261	0.0706052143447966	0.0248358589592792	0	0.100761234483152	0	0.177389023418582	0.305846663413785	0.0997047505607842	0.083930881783046	0.122353454172841	0.0952441720087122	0.0153556865439313	0.0836122891796554	0	0.145331999443502	0.069858453032001	0.136349859722043	0.135655688612454	0.162166178835942	0.307653303074618	0.113335705555107	0.183997966058328	0.0497096937427582	0.0971857471834502	0.0979991966021898	0	0.541416509452041	0	0.0937355808051684	0.200480252012587	0.117052042441211	0	0.280246345179146
MUC20-OT1	0.299611589309802	0.235069459844909	0.305197216788934	0.141583061943581	0.0972219748889923	0.0219316370976286	0.184630682263754	0.418437191997895	0.119200175059524	0.34086463151932	0.235552508717959	0.201517292686549	0.206238439091723	0	0.0685863010380687	0.178229846235902	0.105812574896488	0.254275674863361	0.0906718589479214	0.16107977276902	0.125847695532048	0.234284628268046	0.124709535415373	0	0.118659242854972	0.04591870565401	0.133555076417815	0.103868784902533	0.124901403386409	0.0499594664499176	0.20736226432242	0.321079416807208	0.24943765704173	0.222576105514772	0	0.157822952817928	0.313683839462099	0.0714872056153124	0.256325119892468	0.297941613086832
MAP4K4	0.0251347200300669	0.0988545752571428	0.177660512348629	0.190643880806445	0.0862044127342065	0.0704943629227937	0.0695036299278189	0	0.224116894415389	0.120474957318244	0.130128015306707	0	0.261554259938067	0	0.155023164182674	0.102762888825977	0.116358900192053	0.0265074783617351	0.0342520946819982	0	0.150942237966447	0.0977957470562681	0.16210044572045	0.294102205040003	0.0991051893546972	0.0428093734988747	0.188546121495971	0.109114034413031	0.196249373084083	0.160797943096114	0.139538900521897	0.0923586101189416	0	0	0.418691132611023	0.0732036052903178	0.0682530978008049	0.0908233873975738	0.152703046048228	0
ATP2C1	0.0277502455582367	0.0689100325745278	0	0.109652816764043	0	0.0568141140943481	0	0	0.0634981181081488	0.0584919919678034	0.0340775423162303	0	0	0	0.0125067861347709	0	0	0.0265074783617351	0.0523615606988325	0	0.0259762315338038	0.0585389219373852	0.039474497617907	0	0.0623792076293485	0.0867619081009465	0	0.0320004645086268	0	0.0743414813963666	0.00814361004417046	0.0345683325671139	0.0503245415244418	0	0	0	0.0210856953825264	0	0.19191175404579	0.280246345179146
DCUN1D1	0.0296020805763	0.109540063707313	0.09211595118117	0	0.191109683260946	0.0251617504890915	0.079508765652088	0.0981519163634518	0.133335606955086	0.174146409804122	0.023053200421068	0	0.109333151447392	0	0.0369696854485684	0.0697008097594302	0.102472251483778	0.086118993454875	0.144054170890528	0.0436101867204035	0.0339890008030485	0	0.0725112257100433	0	0	0.119467153437454	0.202691418879855	0.0464756466014976	0.0720535384891867	0.0380559307631336	0.0354446397113999	0.0998663957510122	0.0939396571053922	0	0	0.0932324120469431	0.093074857195776	0	0.123544595784523	0
RBM27	0	0.0626202691441951	0	0	0.106039423431297	0	0.0322960754743837	0	0.0468827959218235	0	0	0	0	0.156091599753855	0.0462962119956278	0.0420490656307778	0.0196110801958408	0.0216703744110502	0.0301742186305975	0.0680818548179778	0	0.0543000571772256	0.0523014432917987	0	0	0.0391092590574357	0.0707014063362235	0.156549019943902	0	0.0303967304125762	0.03103749518134	0.0293384033372564	0	0	0.224378474969969	0	0	0	0.0810082034620925	0
PRPF38B	0.215267131711868	0.178360843127612	0.19307999688921	0.367993306734806	0.193244207135306	0.272615709051072	0.337089065047794	0.0875900317313341	0.334617408108759	0.610721564205461	0.494110762481765	0.219951892213282	0.206238439091723	0.399759162333165	0.305309980547059	0.296977156208563	0.328683503554017	0.400932651866815	0.250608953038851	0.242134098753161	0.292920463036487	0.455735779631717	0.336232545805002	0.261541672070301	0.190816055884311	0.350970426071878	0.558241569493848	0.434546127952294	0.088047980675998	0.405291471601465	0.391740513982775	0.293146488080606	0.273587981988298	0.457395465534871	0.493719745462928	0.417264797644249	0.332556080172895	0.622068816386884	0.57394905049299	0.280246345179146
CDV3	0.184193627986702	0.094325640457253	0.256252693410807	0.25279423735066	0.422545215536687	0.394501047299577	0.121399945496271	0.327727056787913	0.22981800024825	0.551313655006251	0.262596369928328	0.0606865748709013	0.20499460204297	0.599168200795109	0.286991594422603	0.510263898218926	0.259531878963029	0.285494071311516	0.34919477026858	0.15151538151361	0.213132757275905	0.16857103526894	0.14798208583817	0.525068508301379	0.252521295777602	0.205313771237818	0.45282299051214	0.161664867151394	0.128839129099928	0.217846654673232	0.360734603303155	0.0929619765898927	0.266285146618976	0.435330104804089	0.224378474969969	0.117505409402822	0.303230909177024	0.267047542558947	0.463674737189336	0.297941613086832
PDLIM7	0	0.0626202691441951	0	0.0537376904607553	0.0538166958767617	0.0494409464366835	0	0	0.0149041458204829	0.122564266115801	0.0629504748045236	0.15159561444509	0	0.119526779103513	0	0.0274583780920175	0.16084562319978	0.118373247604813	0.0588625730863966	0.0362545101735019	0.0482313547119228	0	0.0654450528768975	0	0	0	0	0.10290868113211	0.0720535384891867	0.0323735354219703	0.0511572337089909	0.0856416707676494	0.0979508891564083	0.0861574576899534	0.220007541642868	0.0792906229067273	0	0.166452586133431	0.176338277797314	0.280246345179146
UQCRQ	0.219476347681121	0.33841600014351	0.343374456870598	0.459276430630169	0.395103218861299	0.280267046121598	0.236928486697859	0.288430061634766	0.440430672822242	0.27584852910489	0.278751597969343	0.0606865748709013	0.487430970748975	0.192443511872787	0.518430987682792	0.403237708099188	0.152761252748374	0.244801787030256	0.53045692872269	0.250261856510336	0.425696268269072	0.643172473679521	0.306288180382447	0.568562314768479	0.258722259166961	0.322193104323647	0.316483527956885	0.329281270811485	0.231449488862859	0.333587181681924	0.322477021737542	0.341640034204902	0.319116338695222	0.416868215929617	0.518732241510863	0.516667763414968	0.600224964725372	0.0642287685101029	0.225613702669779	0.280246345179146
PSMA5	0.299746241158252	0.185309265492323	0.08202221498766	0.250507761400811	0.222275062363504	0.132656408697446	0.326107841250951	0.158267960230534	0.248953552677347	0.115331369126779	0.155344038417326	0.262157368982545	0.173637579870073	0.295500760671918	0.233736038294703	0.390483920001477	0.211888025524723	0.326242780166612	0.0220884476584348	0.351170848167619	0.161499694208087	0.158902952602319	0.161327363939733	0.108466706584505	0.181772748631145	0.397191243665383	0.322012224132206	0.0765169407513636	0.524855201672876	0.33096471161768	0.276218826501395	0.088878884228837	0.218056890529219	0.317869406841289	0.169048644858631	0.027593206850164	0.207892592597132	0.116891954257066	0.158735448861591	0.451465927515583
EPC2	0	0.0391977290130873	0.09211595118117	0.049549006203872	0.0902224539252803	0.0280258123644677	0	0	0.0207672807508561	0.124356716145466	0	0	0	0	0.128559653473507	0.0449315480484004	0.0551996221532965	0.0280123287712716	0.0389519263756468	0.126834289709151	0.116140273370031	0.0665206187162143	0.0736558028961176	0.0730640416129537	0	0.037267848760845	0.202691418879855	0.060131401752174	0	0.0650141076131503	0.0160173207357726	0.0223036200343046	0.0758632023010392	0	0.169048644858631	0	0.146239681462741	0	0	0
CNST	0	0.0523887897252552	0	0.103286696664627	0.0458391138064306	0	0.0568811945599505	0.192479824936486	0	0.123444399684934	0.050057913976799	0	0.110576988496145	0	0.0630205930456735	0.028959164111409	0.0746494417020294	0.10743796160998	0.0226618448928148	0.0511929271570851	0.047126463303372	0	0.0377575340917605	0	0.109665036104137	0.037267848760845	0	0.109957612668914	0.052847864897222	0	0.0859896781335221	0.0581281446989438	0.0380289713368142	0.182902668919351	0	0.0768787691248024	0.0442021524346242	0	0.263606596631925	0
PCMTD1	0.116542396082839	0.107797702804949	0	0.258034110810694	0.0141881493305322	0.159117661450839	0.118425020174814	0.123013889310498	0.110532820494246	0.282242797345437	0.0677110595598723	0.0818790126365659	0.326556087039586	0.103057248799131	0.113289132293156	0.0850462004764449	0.115120978239798	0.228029497668108	0.0566520066874736	0.135054651699042	0.126000775023236	0	0.184241471447117	0	0.0236916291461772	0.079364899644297	0	0.0979891754941872	0.0864979639993419	0.0817948125510576	0.0643375095981194	0.0253953188964642	0.112014760686528	0.100445896195103	0.125305121682262	0.0319285898709654	0.282587431714262	0.223966944494539	0.2855496820646	0
NQO2	0.0206004618281909	0.105805811022102	0.109793111821059	0.0537376904607553	0.164553526527958	0.0676303010474175	0.0719741727695326	0.06420563940541	0.0699823720250818	0	0.077616437605325	0	0	0.119526779103513	0.122514194712965	0.0953745173135832	0	0.0685069615808953	0	0	0	0	0.0861801058578457	0.0632858181090892	0	0.0843336120634932	0	0.0798520268162182	0.0720535384891867	0.0589403716430644	0.0183198375470428	0.0195005074328611	0	0.0892582542196708	0	0.0387422709067488	0	0	0	0
COPB2	0.0911935664817643	0.131530301718723	0.0855445611674594	0.0195559883032608	0.0255663871861067	0.161483051299438	0.17982671660642	0.0875900317313341	0.176624077128607	0	0.0908507147352238	0.0818790126365659	0	0.156091599753855	0.115562738606721	0.032169417168669	0.0856984599884206	0.179366271245899	0.0850782268855189	0.23741986696306	0.0257321183925093	0.120145619802403	0.0608547362117853	0.0805284793984459	0	0.178175128124224	0	0	0.083574309614058	0.0664437607648335	0.124432282684903	0.0801087986657354	0.0380289713368142	0.223264095896647	0	0	0.068151310926066	0.14660242797626	0.102611551074679	0
ZFAND1	0.0483507073864276	0	0.411049399185913	0.050198663513523	0.0432626692131867	0.11360604807551	0.26209158729955	0	0.137906030667147	0	0.123240903476172	0.209669856114304	0.152221108490674	0	0.0895417754116574	0.138075896345288	0.140577824530783	0.0459882018534119	0.148711113657652	0.109483858704052	0.0550426549246893	0.0625174730699949	0.228122733331619	0.0632858181090892	0.152150300171493	0.0722587068536947	0.133555076417815	0.0503293676749392	0	0.021808737578823	0.0356571746879067	0.0857308359378835	0.0379775326161689	0.0861574576899534	0.148407082137798	0.027593206850164	0.127331321933886	0	0	0.297941613086832
TOMM5	0.164620563531661	0.0391977290130873	0.269769515852424	0.132976076551921	0.0534053326610438	0.0801487484562301	0.228446864116013	0.123013889310498	0.143394975317259	0	0.238000664054045	0.261747440909657	0.095661450595578	0.406082917021381	0.234580536884482	0.249862500343963	0.274852083425435	0.143518027873228	0.0936119673992763	0.0873007973628756	0.227826878820032	0.295885450207898	0.175920672463924	0.322563585143106	0.155605283696614	0.227058711187447	0	0.0517049115773389	0	0.230301589618729	0.265645839675093	0.163619603145903	0.20300241451574	0.172149092751948	0	0.288108395619554	0.281178788223305	0.185969827266791	0.144413577988462	0.280246345179146
UBE2E1	0.0447833924687212	0.192478173680597	0.0614080515117342	0.0920340557397089	0.0682917032131661	0.0568141140943481	0.0423618057917382	0.150680170435928	0.020863103095668	0.107704756798364	0.170757386729853	0.163383479621645	0.177389023418582	0	0.167001698405465	0.125856686232745	0.0656716785399989	0.133406321503186	0.120984844907317	0.122268107090415	0.193632279897293	0	0.113981946010956	0.178964469046969	0.0458744249251457	0	0.0707014063362235	0.0739386167993478	0.133954827701286	0.101987111822137	0.178028640976067	0.128700824601384	0.0380289713368142	0.1342984408489	0.372785557107767	0.134054960395469	0.15777754462897	0.0547316979783325	0.220884638116882	0
PNRC2	0.06281603996319	0.477389545239046	0.570297673185836	0.123994655220967	0.225118727723315	0.0509461023432837	0.286659857955872	0.315930092348205	0.248564326404143	0.208676640992695	0.269231370730642	0.384660873860868	0.673532424265429	0.321327949387461	0.196405695305074	0.212756969776633	0.221630674255934	0.431601319697679	0.228886318888731	0.417677032841913	0.325523529523502	0.473465571867488	0.233177292548895	0.251548267155039	0.243882987050186	0.278138602675776	0.33624649529767	0.0581492330005148	0.291618447755957	0.394017300815013	0.251177263305007	0.272580149128064	0.246608000436884	0.220455898538853	0.349683596652231	0.190136611288155	0.386883713813376	0.182023975706404	0.420665140566441	0
ARL6IP6	0.0768227630393782	0.106106010469609	0.0855445611674594	0.0537376904607553	0.0935821571944161	0.0494409464366835	0.162554884802917	0	0.157699965583972	0	0.0420117619543594	0	0	0	0.0551907110261356	0.104451404409502	0.0831971862349361	0.131960545414042	0.0465801115676445	0.115609536082646	0.0558161272334426	0.10379063230625	0.0290139625922621	0	0	0.0504087919528071	0	0.149484932547723	0.083574309614058	0.0362291756611261	0	0	0.204439010786021	0	0	0	0.057410909309668	0.0642287685101029	0.183168403142058	0
GNB2	0.295909896910792	0.0408799718393054	0.258311984472906	0.111952491497555	0.100188432390361	0	0.0949693154863102	0	0.335795878843607	0.122564266115801	0	0.390057949526271	0	0	0.278204020131964	0.147613345611194	0.16858237067295	0.133246925407398	0.222247607814525	0.036500781643519	0.0850085528285751	0.238058775570146	0.113291088896582	0.185635498455498	0.207268767915884	0.142212619042233	0.179890888487069	0.0327157456122538	0.236464069253234	0.214544223020024	0.201599137627229	0.11816430559346	0.0816179040256947	0.122818199701544	0.224378474969969	0.0456795094546877	0.149484383001406	0.0751152223609474	0	0.578187958265978
ARPC4	0.319541725129637	0.187109986871671	0.200426279140971	0.335173278934966	0.285936986884914	0.391565838348864	0.207291803409145	0.197684585140889	0.161128443595243	0.284576848085513	0.174749357621882	0.243722769455812	0.308063174851525	0.259148848552986	0.140769478822982	0.216489013744848	0.318165148594261	0.374626450292038	0.283909043834568	0.368241436952478	0.247980538420245	0.487658459775658	0.310727748375542	0.245693113119248	0.136739827073215	0.316105292195158	0.133555076417815	0.314307692660679	0.296167737973418	0.220303449433185	0.473357645602726	0.223533694749467	0.325771841417837	0.406961838433001	0.700978552513272	0.112524178578346	0.142775063246736	0.237073508499488	0.123544595784523	0.280246345179146
HNRNPR	0.227483647751452	0.340632865497265	0.09211595118117	0.128587050260701	0.288126960268874	0.334636122217097	0.187144728373025	0.126072505865905	0.161430341772989	0.195868825502648	0.230822587726265	0.467709062817584	0.226335602028521	0.103057248799131	0.253771032176812	0.200359951607233	0.380525032852699	0.174896788628165	0.172687911557235	0.298155006508989	0.354102300146997	0.225605443772849	0.347928120502907	0.261994197690788	0.311755997120377	0.270404381628713	0.318070048897832	0.365096088998562	0.137892553414805	0.180438125368418	0.492730012670431	0.340066677564704	0.12832395614022	0.283553617275987	0.932594050113108	0.234869106509261	0.184225472169924	0.397065903697886	0.143962226593748	0
CCDC71	0	0	0	0	0.0550896330966473	0.133567156047777	0	0.0588082499050883	0.0248358589592792	0.0542170826141248	0	0.0724744400474561	0	0	0.0423608455339686	0.0696080388161168	0.0293850746522823	0	0.0363515837896785	0	0	0	0.0204246606017312	0	0.0623792076293485	0.0589231800878737	0.12569245141438	0	0	0.0695974383984235	0.0369979949093992	0.0272494690458313	0	0.0824567727242483	0	0.0865193917765234	0.0210856953825264	0.075093314758724	0.0810082034620925	0
ABCF2.1	0.0440431246982151	0.0857548733890636	0	0.0690641205874829	0	0.112540776889532	0.0388160492453265	0	0.0211135438274561	0.034905182039333	0.123388108759962	0.0850100635244905	0	0	0.162475062658971	0.129771174959562	0.0836034461464157	0.107811598713636	0.0257602515516368	0.10433636499148	0.0737053189684908	0.0697472291826286	0.142826135614725	0.0666913320515596	0.0411403788700771	0.107547683421677	0.12952392740186	0.0464756466014976	0	0	0.0594057630200377	0.0681539689379936	0.0372888673773409	0.186603353885056	0	0.106589329849353	0	0	0.0953300743352215	0
GCC1	0	0	0.157636553671138	0.0443967826006253	0.0482251867472247	0.0502295301457214	0	0	0.110352090646252	0	0.0265618533627037	0	0.261554259938067	0	0.0125067861347709	0.0443653306798417	0.0366348071529022	0	0.0344213181453945	0	0.0208637073308746	0	0.0221504689192228	0.0705350744831834	0.0649038137741914	0.0470034449259949	0.147700373801698	0.0333763802147206	0.148416088577236	0	0.0413193707298793	0.0852789181875144	0.0453540169390602	0	0.220007541642868	0.107074699313385	0	0	0.071694842586135	0.280246345179146
AP5Z1	0	0	0.08202221498766	0	0.0482251867472247	0	0.0371469598603498	0	0.089157593031745	0.0565205283611201	0.0549540889711988	0.0909090395741887	0	0	0	0	0.0473363897010226	0.0850106619148236	0	0.112288784163296	0.0737053189684908	0.0576281467324086	0	0	0.0236916291461772	0.0428093734988747	0	0.0328234136025094	0.114749154109321	0.0544217553100619	0.0384345973054084	0.156612786317352	0.15287228466027	0.149255176427087	0.220007541642868	0.0412750154193524	0	0	0.0634053745263699	0.280246345179146
PAG1	0	0.0491482067964991	0	0.0981344730613805	0.101630519408268	0	0.164956664474444	0	0.0551736859836637	0.167836271634052	0.0717769822692094	0	0	0	0.0345208853295202	0.0885259544637517	0.0233171646378481	0.173449749002711	0.0308911167103327	0.0473577790061535	0.0547928913071526	0.0494905751290241	0.0204246606017312	0.0730640416129537	0	0.0391092590574357	0	0.0799768159887987	0.0815002189747622	0.0588285959531532	0.0555010024839279	0.0195005074328611	0.123063070705835	0.189704150414774	0	0	0	0	0	0
LEPROTL1	0.0687503810685859	0	0.10096404570804	0.2443815712672	0	0.102964426154271	0.133591109081485	0.254994450904449	0.0291539931575082	0.0421429367759019	0.199551468495691	0.0606865748709013	0	0	0.10939355708758	0.0740454523923218	0.108507350095407	0.148793364966241	0.0425757936058717	0.120687190666542	0.12858643634969	0.135970943063711	0.0625387343078306	0.0730640416129537	0.110778238699337	0.04591870565401	0.0549910450781565	0.0515972435870833	0.124901403386409	0.16298465912379	0.0970652577416369	0.0611485605799109	0.125613239871709	0.0824567727242483	0	0.10760672422703	0.0809518336455905	0.116891954257066	0.225613702669779	0
KIAA0232	0	0.217329678983874	0	0	0.104375489760799	0.0499574494620963	0	0.0940623208251238	0.10645442853853	0.0611142865126538	0.0787774907658375	0.08936931677179	0	0	0.0554511286445838	0.053178493067955	0.0624653457172339	0.0126535255137969	0.0910135730351896	0.0473577790061535	0.14680146210974	0	0.127010698643128	0.161721807757612	0.109895925817412	0.0355834482729965	0.12569245141438	0.0795058935206272	0	0.0646154566265224	0.0538923306993702	0.111192608762235	0	0	0	0.105888986223735	0.057410909309668	0.147475819423463	0.170308406433204	0.280246345179146
GEMIN6	0.0980501708076353	0	0.09211595118117	0.0560373651942672	0.0487007697702947	0.0524754231319253	0	0	0.0549339437411512	0.0565205283611201	0.0287367999953282	0	0	0.119526779103513	0.0288232684107646	0.0260959793916074	0.0230127682756582	0.0439566324394039	0.0650303721476657	0.0622323591226859	0.0644910473479509	0.0810680348686705	0.089535857715219	0	0.146731897298897	0.0775248164118749	0.188546121495971	0	0	0.0544217553100619	0.0172465901784298	0.0493420869655603	0.0791930727946438	0.0861574576899534	0.125305121682262	0	0.0210856953825264	0	0	0.297941613086832
SEMA4D	0.0916844732875234	0.0448749015497582	0	0.0537376904607553	0.0639593593246189	0.0829592622455299	0.052105212629954	0.157225754016451	0.0388627303055471	0	0.0252342412331505	0	0	0	0.042325776681449	0.102771972430399	0.0521576237019766	0.0849226539030145	0.13253304040967	0.0511929271570851	0	0	0.0953983902385731	0	0.042581649024345	0.0687377066303929	0	0.0595811597528617	0.252756370738798	0.021808737578823	0.0554620035904122	0	0.104581215070498	0	0	0.0319285898709654	0.0784966046921944	0	0	0
NAPRT	0.0414356726939588	0.0558629221109245	0	0	0.0694906503188348	0.0251617504890915	0.0654525132288024	0	0.0211135438274561	0	0.0345762553314438	0.177278880007038	0.177389023418582	0	0	0.0454547475347524	0.0172053130501418	0	0	0	0.0482313547119228	0	0.020145657051507	0	0.0236916291461772	0.0660229403089614	0	0.0320004645086268	0	0.0428067190476994	0.0304513346856305	0	0.031293362501253	0	0	0	0.0652922465034416	0.112163006871174	0	0
HCCS	0.0729349098253188	0.0915865187383425	0.109793111821059	0.116897220688715	0	0.0470933875867202	0.0882215110350054	0.0875900317313341	0.0574235199466104	0.0661563437910153	0	0.168248853069416	0	0.14061031378018	0.128165477389387	0.0910904702219523	0.116562426557336	0.049450007843802	0.0562621442333116	0.0838585606496725	0	0	0.0474536883040501	0.165127321700083	0.0474508955207319	0.0380389104898973	0.0549910450781565	0.0188814979748295	0	0.179086199452086	0.0360077324745648	0.0760409239207095	0.0303419414030108	0	0	0.0380193764366101	0.122343640107903	0	0.130698647882242	0
GIGYF2	0.0274765252018124	0.09112306019799	0.191815326808719	0.0732936787640161	0.0350658089961266	0.0219316370976286	0.0802069403015641	0.277567299438318	0.0685975404497207	0.0661563437910153	0.0404661336957277	0.0606865748709013	0	0	0.085123699423557	0.0772285699190174	0.016684054849165	0.0861819468082974	0.0278672512372099	0.0473577790061535	0	0.0861014756198161	0.104245929571708	0	0.0612825815773422	0.0428912529487898	0.0549910450781565	0.0719725777736234	0	0.021808737578823	0.0482840853597698	0.0298415795326992	0.0453540169390602	0	0	0	0.0561644828846779	0	0	0.297941613086832
SRPK1	0.265871559481001	0.230814807604918	0.172978566951502	0.246998114101539	0.0417677473389852	0.296437550562627	0.123873873932857	0.190503287753467	0.0966116383355765	0.178365577237552	0.163104096235357	0.0863698404328496	0.261554259938067	0.103057248799131	0.122785374839654	0.0886892488107106	0.171133047419964	0.215918238104254	0.0277572615192055	0	0.109015526178688	0.164287980820459	0.241063660017449	0.0984359896485233	0.0544883941149578	0.155322190076724	0	0.18610619935845	0	0.195445356117855	0.110549301439445	0.271711174267438	0.167775985180814	0.367153600299025	0	0.149961483684442	0.0863779418859679	0	0.0810082034620925	0.280246345179146
AKAP17A	0.0426855832138948	0	0.0855445611674594	0.125792017011051	0.121270414418929	0.241007035056784	0.259396302341876	0.0875900317313341	0.122828277042248	0.14595998680465	0.18483138610799	0.115586524467295	0	0.14061031378018	0.170715033009393	0.12391041453216	0.103888221739953	0.100533123292452	0.0966421752631259	0.101267849595288	0.141385317175185	0.154344816073385	0.0648979754113217	0	0.0771512012603886	0.0634692073969481	0.179890888487069	0.105952660515792	0.309541961349539	0.0898898704562008	0.117604457664095	0.0927715091432697	0.123460457238074	0.0824567727242483	0	0.144218314878191	0.153224012980569	0.075093314758724	0.123544595784523	0
CXXC5	0.267300361942798	0.259668163122307	0.369475839157348	0.394135617658618	0.334820756982588	0.156228432995234	0.353707086309386	0.0984175041113622	0.364381830958315	0.247969840188179	0.152717159455476	0.249753320054495	0.350034021281366	0.222584027902643	0.292665030396764	0.189526486463284	0.221293234797953	0.29305612194921	0.221399038977379	0.243275858698569	0.119666795180269	0.197607643926776	0.207920730365193	0.319640645707733	0.218951419731671	0.132702744309491	0.396596419249673	0.150771439214795	0	0.301531028577764	0.204552646722647	0.0991938195033299	0.29079930756353	0.0824567727242483	0.231158636568797	0.250835053405754	0.248541232347695	0.54426629311176	0.263606596631925	1.05820132629126
STRBP	0.0699393749074944	0.224357866914882	0	0.160278076447504	0.0915986135138672	0.128955335891784	0.0735908880231353	0	0.118777247970025	0.197326792493653	0.281326618040723	0.140194892405788	0.095661450595578	0	0.177812899835927	0.173849011425445	0.0765297732305663	0.0916855850530625	0.130673295666507	0.0739192910645353	0.14378686363673	0.105135074292283	0.17124757225578	0	0.0987118800129625	0.0932855230144224	0.188546121495971	0.166658828118486	0.233550697146833	0.0924776860731955	0.115437162780135	0.0223036200343046	0.0724073031691774	0.0859916350619949	0.423062065938124	0.0562790207311292	0.202745183157976	0.075093314758724	0.0810082034620925	0
COQ2	0.0609642049451267	0	0	0	0.0789543890928014	0.0494409464366835	0.0285908931044135	0	0.0567684208421477	0	0	0.115586524467295	0	0	0	0.0217505662806352	0	0.0330437941917296	0	0.0511929271570851	0.0499244802455179	0.0585389219373852	0.0290139625922621	0	0.0236916291461772	0	0.0549910450781565	0.0605738387479427	0	0.0704294661851038	0.0634967556749678	0.0223036200343046	0.031293362501253	0	0	0	0.0210856953825264	0.112163006871174	0	0
MAEA	0.0502488005935646	0.0846494242982902	0.0614080515117342	0.0827155185312211	0.11715924875007	0.052577411034322	0.0190063063806339	0	0	0	0.0877684012204348	0	0	0.14061031378018	0.055154980084257	0.0795227030991018	0.0961041953552374	0.0216703744110502	0	0.139309363068825	0.0328064701830037	0.11972072711144	0.0415407936857495	0.0805284793984459	0.106168491805557	0	0	0.15500672170802	0	0.0703271344188594	0.082491337842348	0.136283225235865	0	0.0824567727242483	0	0.0412712464701172	0.109021860545945	0	0	0.280246345179146
ZRANB2	0.387034546353018	0.0932687615645606	0.347426837426484	0.181252632677446	0.244458019239368	0.425975798213407	0.209657427161026	0.245252163849005	0.103965779370409	0.42013076833033	0.155025876204883	0.161843756819246	0.262798096986819	0.14061031378018	0.296368723516251	0.209806106442296	0.12723460977829	0.0979029203007675	0.17145221510462	0.10433636499148	0.105406897742944	0.236708568638668	0.233554200484857	0.210505629559095	0.208472817393196	0.130150338461646	0.133555076417815	0.28295130852942	0.401734669558	0.135204493512104	0.154580932220524	0.164283804271532	0.308646632630018	0.372524518395459	0.220007541642868	0.180939340907079	0.341226401495753	0.241213762707406	0.0634053745263699	0
MRM2	0.0400878289955129	0.0502430883586846	0.0855445611674594	0	0.156058127353351	0.092606424856697	0.0759630091056763	0	0.0688939979372703	0.0421429367759019	0.0252342412331505	0.0863698404328496	0	0.119526779103513	0.0746659756478253	0.0634346376309901	0.0636958111214848	0.151739170882813	0.0630386412245543	0.110420072708054	0	0.0519349658970569	0.0441138840870056	0	0.0886570970581404	0.0402556405868613	0.0707014063362235	0.0664266235446331	0.0815002189747622	0	0.0844970548260725	0.0852990431469465	0.0379775326161689	0.100445896195103	0	0.0663354777569128	0.121588932453655	0	0.071694842586135	0.280246345179146
