"gene"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"z.std"
"89"	"NME7"	-0.00235436188300211	12.6350071304095	-1.33492562670712	0.18307512190008	0.938590433869572	-7.76126399785564	-1.33134620352581
"90"	"SSBP2"	-0.00222878388628948	12.6166910558151	-1.33366742332282	0.183486753066813	0.938590433869572	-7.80404101320133	-1.33009566678839
"91"	"GATAD2B"	0.00298770894531678	12.7323513208462	1.32934740660963	0.184905329657306	0.938590433869572	-7.51372269913496	1.32580188144923
"92"	"BOP1"	0.00207264652045717	12.5913487485702	1.32838077644797	0.185223859383112	0.938590433869572	-7.87076721764527	1.324841101259
"93"	"NOM1"	0.00225406604246173	12.6238827908022	1.32394155902413	0.186705502362133	0.938590433869572	-7.79013147979319	1.32038801693545
"94"	"HDAC6"	0.00183950472024706	12.5524037757481	1.32016186227202	0.187948713494497	0.938590433869572	-7.98855809849537	1.3166716407952
"95"	"MYD88"	-0.0023294480587764	12.6341203002844	-1.31810930350879	0.188633827796026	0.938590433869572	-7.7711151210241	-1.31463135260995
"96"	"SIT1"	0.00193301772253609	12.5693325268814	1.31773838091268	0.188795486878546	0.938590433869572	-7.92515674832442	1.31415072492051
"97"	"GIGYF2"	-0.00224646979798839	12.624567956082	-1.31476367732658	0.189754517234356	0.938590433869572	-7.79900899599221	-1.3113056590774
"98"	"USO1"	0.00253950353794049	12.6710180297731	1.31457750443951	0.189833529626356	0.938590433869572	-7.66387573669129	1.31107173328223
"99"	"FUNDC1"	-0.00203492771052327	12.5836090568463	-1.30948701277864	0.191532065602817	0.938590433869572	-7.91589915051586	-1.30606026079659
"100"	"GRSF1"	-0.00278672600068121	12.7299361440822	-1.29556638547215	0.196286153344725	0.938590433869572	-7.58870455233791	-1.29220502099337
"101"	"TRAK1"	-0.00208382299257368	12.5981009743647	-1.29393710624672	0.196841971123988	0.938590433869572	-7.89415765639948	-1.29060128234687
"102"	"AP5Z1"	-0.00219253247854818	12.6186176379429	-1.29358001123977	0.196965171071794	0.938590433869572	-7.84215469679296	-1.29024625432275
"103"	"GCC1"	-0.00212892604458523	12.6185834325883	-1.28710429949755	0.199212278510972	0.938590433869572	-7.85425443397995	-1.28379904308254
"104"	"BDP1"	0.00362505381217028	13.0353826242572	1.28324747802929	0.2005545892667	0.938590433869572	-7.33267104788573	1.27997312103117
"105"	"ZFAND1"	-0.00269441944839542	12.7196283855467	-1.27571287285451	0.203202151406129	0.938590433869572	-7.65656402143503	-1.27248133577794
"106"	"LAX1"	0.00192820184723528	12.5872934738482	1.2701791508552	0.20517547574482	0.938590433869572	-7.9558704217243	1.26694354848486
"107"	"PPIL4"	0.00259934511472445	12.6932876822621	1.26742033962586	0.206145530329326	0.938590433869572	-7.67657943840768	1.26423545026985
"108"	"AIMP1"	0.0034293133889629	12.927069527974	1.25250672337905	0.211528354977181	0.938590433869572	-7.42238097527126	1.24937388645451
"109"	"TOR1A"	-0.00230345850895292	12.6537988567587	-1.25069107927087	0.212178025622772	0.938590433869572	-7.8025059853096	-1.24759877964126
"110"	"FBXO5"	0.00179507834312498	12.5652120907153	1.23655180975322	0.217375779604634	0.938590433869572	-8.05935722999325	1.23353619969073
"111"	"DMTF1"	-0.00272706235545033	12.7350653145534	-1.23408814801462	0.218298539855272	0.938590433869572	-7.64354395356337	-1.23106503938235
"112"	"ARMCX6"	0.00207207935159427	12.6251532988752	1.22928780372341	0.220081648201321	0.938590433869572	-7.91631782399178	1.22631104053894
"113"	"LAT2"	0.00342107417790251	12.9752473450658	1.22432606448102	0.221964593807371	0.938590433869572	-7.40751504282694	1.22132076622352
"114"	"FCRL3"	0.00314106351946485	12.8513271770515	1.21976682164324	0.223685516298728	0.938590433869572	-7.51033471018537	1.21678634613
"115"	"SLC35F6"	0.00177398997867434	12.5751735270239	1.20022551998862	0.231166117640875	0.938590433869572	-8.07349294252646	1.1973603844282
"116"	"CCNL1"	0.0034825911040037	13.1750931902039	1.19663561460494	0.232544901229965	0.938590433869572	-7.41494256253568	1.193828907906
"117"	"PDHA1"	0.00237792770046169	12.6760287122712	1.19221263254386	0.234283710805134	0.938590433869572	-7.79723580380914	1.18939641524442
"118"	"UBAP1"	0.00177698527351621	12.5783874057073	1.18073666232793	0.238792580818385	0.938590433869572	-8.08533524269727	1.17801009728258
"119"	"ZCCHC17"	0.00224978342702173	12.6592468299622	1.18027788458161	0.238974614546656	0.938590433869572	-7.86132230888192	1.17755360655643
"120"	"NDUFC1"	-0.00330593831166724	12.9761965272818	-1.17975236794116	0.239183249888204	0.938590433869572	-7.48592470740893	-1.17703070787959
"121"	"DCAF6"	0.00197390381030419	12.6097062723274	1.17657919798643	0.240445776043947	0.938590433869572	-7.99630568468664	1.17387330598624
"122"	"DDHD2"	0.00183807786249256	12.5884563148065	1.17111540994211	0.242630735439183	0.938590433869572	-8.07113355565425	1.16843650926861
"123"	"WTAP"	-0.00346980615416476	13.1323395911562	-1.16768553203248	0.244023952471539	0.938590433869572	-7.44373462856883	-1.16498774751823
"124"	"NDUFA1"	-0.0032961437896711	13.4359418379805	-1.16683900782621	0.244360732574538	0.938590433869572	-7.45367299689606	-1.16415616089966
"125"	"MAP3K7"	-0.0020538881429571	12.6328585498083	-1.15793007611889	0.247961256273434	0.938590433869572	-7.96549345001034	-1.1553154868248
"126"	"EIF2D"	0.00168583913516818	12.5752872681428	1.15455209189486	0.249340061794876	0.938590433869572	-8.14609623994107	1.15195379220565
"127"	"HBS1L"	0.00198385220688889	12.6281751128736	1.14986744079988	0.251261121752378	0.938590433869572	-7.98646185263973	1.14729160669541
"128"	"TBC1D1"	0.00242802295531039	12.6984167396134	1.14802212079561	0.252020686308147	0.938590433869572	-7.80042237812584	1.14545509624595
"129"	"MTHFD2L"	-0.00178061981272816	12.5897817612591	-1.13470084588101	0.257569542464188	0.938590433869572	-8.10617446986294	-1.13215436413546
"130"	"HSD17B10"	-0.00304229135215791	12.9077233853578	-1.13290997104839	0.258315909795032	0.938590433869572	-7.56559703150624	-1.13038054142447
"131"	"TRIM26"	0.00170464285194018	12.5849433639381	1.12945747404636	0.25975185281488	0.938590433869572	-8.15005710806004	1.12697783417356
